,corpusid,paper-title,section-title,Sentence,Label,pdf-url
1369,258833055,Reflexion: Language Agents with Verbal Reinforcement Learning,conclusion,"in future work, reflexion could be used to employ more advanced techniques that have been thoroughly studied in traditional rl settings, such as value learning in natural language or off-policy exploration techniques.",Finding,https://export.arxiv.org/pdf/2303.11366v2.pdf
1370,233296336,Identifying the Limits of Cross-Domain Knowledge Transfer for Pretrained Models,conclusion,"in this paper, we propose an evaluation pipeline for pretrained models by testing their transferability without word identity information.",ReSolved,https://arxiv.org/pdf/2104.08410v1.pdf
1371,233296336,Identifying the Limits of Cross-Domain Knowledge Transfer for Pretrained Models,conclusion,"specifically, we take an english pretrained bert off-the-shelf and fine-tune it with a scrambled english dataset.",ReSolved,https://arxiv.org/pdf/2104.08410v1.pdf
1372,233296336,Identifying the Limits of Cross-Domain Knowledge Transfer for Pretrained Models,conclusion,we conduct analyses across six tasks covering both classification and sequence labeling.,ReSolved,https://arxiv.org/pdf/2104.08410v1.pdf
1373,233296336,Identifying the Limits of Cross-Domain Knowledge Transfer for Pretrained Models,conclusion,"by evaluating performance against multiple baselines, we aim to assess where bert can transfer knowledge even without word identities.",Neutral,https://arxiv.org/pdf/2104.08410v1.pdf
1374,233296336,Identifying the Limits of Cross-Domain Knowledge Transfer for Pretrained Models,conclusion,"we find considerable transfer for bert as compared to even powerful baselines, by only for classification tasks.",ReSolved,https://arxiv.org/pdf/2104.08410v1.pdf
1375,248496003,Logiformer: A Two-Branch Graph Transformer Network for Interpretable Logical Reasoning,conclusion and future work,"we propose a two-branch graph transformer network for logical reasoning of text, which is named as logiformer.",ReSolved,https://arxiv.org/pdf/2205.00731v2.pdf
1376,248496003,Logiformer: A Two-Branch Graph Transformer Network for Interpretable Logical Reasoning,conclusion and future work,"firstly, we introduce two different strategies to construct the logical graph and syntax graph respectively.",ReSolved,https://arxiv.org/pdf/2205.00731v2.pdf
1377,248496003,Logiformer: A Two-Branch Graph Transformer Network for Interpretable Logical Reasoning,conclusion and future work,"especially for the logical graph, we are the first to model both causal relations and negations in the logical reasoning task.",ReSolved,https://arxiv.org/pdf/2205.00731v2.pdf
1378,248496003,Logiformer: A Two-Branch Graph Transformer Network for Interpretable Logical Reasoning,conclusion and future work,"secondly, we feed the extracted node sequences to the fully connected graph transformer for each graph.",ReSolved,https://arxiv.org/pdf/2205.00731v2.pdf
1379,248496003,Logiformer: A Two-Branch Graph Transformer Network for Interpretable Logical Reasoning,conclusion and future work,the topology of the graph is utilized to form the attention bias for the self-attention layers.,Neutral,https://arxiv.org/pdf/2205.00731v2.pdf
1380,248496003,Logiformer: A Two-Branch Graph Transformer Network for Interpretable Logical Reasoning,conclusion and future work,"thirdly, a dynamic gate mechanism is applied to make a fusion of the features from two branches.",Neutral,https://arxiv.org/pdf/2205.00731v2.pdf
1381,248496003,Logiformer: A Two-Branch Graph Transformer Network for Interpretable Logical Reasoning,conclusion and future work,"to improve the awareness of different question types, the question feature is updated based on the self-attention module.",Neutral,https://arxiv.org/pdf/2205.00731v2.pdf
1382,248496003,Logiformer: A Two-Branch Graph Transformer Network for Interpretable Logical Reasoning,conclusion and future work,"finally, the concatenated text sequence is passed through the feed forward layer and obtains the answer prediction.",Neutral,https://arxiv.org/pdf/2205.00731v2.pdf
1383,248496003,Logiformer: A Two-Branch Graph Transformer Network for Interpretable Logical Reasoning,conclusion and future work,"the whole reasoning process provides the interpretability, reflected by logical units with explicit relations and the visualization of the attention maps.",Neutral,https://arxiv.org/pdf/2205.00731v2.pdf
1384,233297051,Explaining Answers with Entailment Trees,summary and conclusion,"our goal is to enable machines to generate richer, more systematic explanations.",ReSolved,https://www.aclanthology.org/2021.emnlp-main.585.pdf
1385,233297051,Explaining Answers with Entailment Trees,summary and conclusion,"to this end, we have developed a novel formulation of explanations as multistep entailment trees, and created entail-mentbank, the first large dataset of such trees.",ReSolved,https://www.aclanthology.org/2021.emnlp-main.585.pdf
1386,258685562,Answering Complex Questions over Text by Hybrid Question Parsing and Execution,conclusion,"we propose hpe for answering complex questions over text, which combines the strengths of neural network approaches and symbolic approaches.",ReSolved,https://export.arxiv.org/pdf/2305.07789v1.pdf
1387,258685562,Answering Complex Questions over Text by Hybrid Question Parsing and Execution,conclusion,we parse the question into h-expressions followed by the hybrid execution to get the final answer.,ReSolved,https://export.arxiv.org/pdf/2305.07789v1.pdf
1388,258685562,Answering Complex Questions over Text by Hybrid Question Parsing and Execution,conclusion,"our extensive empirical results demonstrate that hpe has a strong performance on various datasets under supervised, few-shot, and zero-shot settings.",ReSolved,https://export.arxiv.org/pdf/2305.07789v1.pdf
1389,258685562,Answering Complex Questions over Text by Hybrid Question Parsing and Execution,conclusion,"moreover, our model has a strong interpretability exposing its underlying reasoning process, which facilitates understanding and possibly fixing its errors. by replacing our text reader with kb or",ReSolved,https://export.arxiv.org/pdf/2305.07789v1.pdf
1390,237194607,MeDiaQA: A Question Answering Dataset on Medical Dialogues,conclusion,"in this paper, we construct mediaqa, a novel dataset for qa on medical dialogues and propose a method media-bert based on the state-of-the-art pretrained language model.",ReSolved,https://arxiv.org/pdf/2108.08074v1.pdf
1391,237194607,MeDiaQA: A Question Answering Dataset on Medical Dialogues,conclusion,the proposed dataset shows the distinctiveness of medical dialogues compared with other normal domains in the context of qa.,ReSolved,https://arxiv.org/pdf/2108.08074v1.pdf
1392,237194607,MeDiaQA: A Question Answering Dataset on Medical Dialogues,conclusion,"due to the unique characteristics, it is challenging for existing qa models compared with human performance.",Finding,https://arxiv.org/pdf/2108.08074v1.pdf
1393,237194607,MeDiaQA: A Question Answering Dataset on Medical Dialogues,conclusion,we hope our dataset will lead a deeper research on machine reading comprehension in medical domain.,Neutral,https://arxiv.org/pdf/2108.08074v1.pdf
1394,249888962,A Dense Representation Framework for Lexical and Semantic Matching,conclusions and future work,we present a simple yet effective approach to densifying lexical representations for passage retrieval.,ReSolved,https://export.arxiv.org/pdf/2206.09912v2.pdf
1395,249888962,A Dense Representation Framework for Lexical and Semantic Matching,conclusions and future work,this work introduces a dense representation framework and proposes a new scoring function to compute relevance scores between dense lexical representations (dlrs) derived from queries and passages.,ReSolved,https://export.arxiv.org/pdf/2206.09912v2.pdf
1396,249888962,A Dense Representation Framework for Lexical and Semantic Matching,conclusions and future work,"using our framework, we can combine lexical and semantic representations into dense hybrid representations (dhrs) for hybrid retrieval.",ReSolved,https://export.arxiv.org/pdf/2206.09912v2.pdf
1397,249888962,A Dense Representation Framework for Lexical and Semantic Matching,conclusions and future work,"our experiments show that dlrs can accurately approximate any ""off-the-shelf"" lexical model.",ReSolved,https://export.arxiv.org/pdf/2206.09912v2.pdf
1398,249888962,A Dense Representation Framework for Lexical and Semantic Matching,conclusions and future work,"furthermore, when combined with other semantic representations (as dhrs), the resulting models can achieve comparable effectiveness to existing state-of-the-art hybrid retrieval methods.",ReSolved,https://export.arxiv.org/pdf/2206.09912v2.pdf
1399,256739246,Recent Advances in Long Documents Classification Using Deep-Learning,conclusion and future directions,"it is beyond doubt that transformer architecture changed the way linguistic analysis is performed, and in a very short time bert has been widely accepted as the golden standard of semantic understanding.",Neutral,https://www.aclanthology.org/2022.icnlsp-1.12.pdf
1400,256739246,Recent Advances in Long Documents Classification Using Deep-Learning,conclusion and future directions,"however, the greatest value of this concept may be tied to its flexibility, as it allows for extensive customization and specialization with only minimal modifications of the training procedure.",Neutral,https://www.aclanthology.org/2022.icnlsp-1.12.pdf
1401,256739246,Recent Advances in Long Documents Classification Using Deep-Learning,conclusion and future directions,"while there have been numerous adaptations of successful transformer models in the past, it's highly likely that the number and quality of derivative work will increase in the near future.",Neutral,https://www.aclanthology.org/2022.icnlsp-1.12.pdf
1402,256739246,Recent Advances in Long Documents Classification Using Deep-Learning,conclusion and future directions,"figuring out ways to improve an already impressive model is not easy, but growing presence of this topic in the online forums and greater availability of research papers dealing with some of the outstanding challenges could power the next wave of research in this direction.",Neutral,https://www.aclanthology.org/2022.icnlsp-1.12.pdf
1403,256739246,Recent Advances in Long Documents Classification Using Deep-Learning,conclusion and future directions,"this process is already underway, and a breakthrough achieved with transformers is being actively exploited by research teams from around the world.",Neutral,https://www.aclanthology.org/2022.icnlsp-1.12.pdf
1404,236428903,Graph-free Multi-hop Reading Comprehension: A Select-to-Guide Strategy,conclusion,"this paper proposes a novel ""select-to-guide"" model (s2g) for multi-hop reading comprehension in more effective and convenient way.",ReSolved,https://arxiv.org/pdf/2107.11823v1.pdf
1405,236428903,Graph-free Multi-hop Reading Comprehension: A Select-to-Guide Strategy,conclusion,"as an alternative of the existing graph modeling, the proposed graph-free s2g model consists of an evidence paragraph retrieval module which selects evidence paragraphs in a step-by-step multihop manner, and a multi-task module that simultaneously extracts evidence sentences and answer spans.",ReSolved,https://arxiv.org/pdf/2107.11823v1.pdf
1406,258841780,Efficient Open Domain Multi-Hop Question Answering with Few-Shot Data Synthesis,conclusion,we propose a few-shot data synthesis framework to training smaller models for efficient open domain multi-hop question answering with less than 10 human annotations.,ReSolved,https://export.arxiv.org/pdf/2305.13691v1.pdf
1407,258841780,Efficient Open Domain Multi-Hop Question Answering with Few-Shot Data Synthesis,conclusion,"our framework consists of generation functions parameterized by llms and prompts, which requires less hand-crafted features than prior work while still achieving better performance.",ReSolved,https://export.arxiv.org/pdf/2305.13691v1.pdf
1408,258841780,Efficient Open Domain Multi-Hop Question Answering with Few-Shot Data Synthesis,conclusion,we show that our approach is general by extending to fact verification tasks.,ReSolved,https://export.arxiv.org/pdf/2305.13691v1.pdf
1409,258841780,Efficient Open Domain Multi-Hop Question Answering with Few-Shot Data Synthesis,conclusion,"in experiments, we benchmark our approach on three multihop question answering and one fact verification benchmarks.",ReSolved,https://export.arxiv.org/pdf/2305.13691v1.pdf
1410,258841780,Efficient Open Domain Multi-Hop Question Answering with Few-Shot Data Synthesis,conclusion,the results show that our approach leads to significantly better models that rival the performance of previous methods employing models nearly three times larger in terms of parameter counts.,ReSolved,https://export.arxiv.org/pdf/2305.13691v1.pdf
1411,258841780,Efficient Open Domain Multi-Hop Question Answering with Few-Shot Data Synthesis,conclusion,the analysis shows the importance of the filtering steps and our approach benefits models of various sizes.,ReSolved,https://export.arxiv.org/pdf/2305.13691v1.pdf
1412,258841780,Efficient Open Domain Multi-Hop Question Answering with Few-Shot Data Synthesis,limitation,"we highlight three limitations on our work: (1) our approach depends on synthesizing large amounts of data, which are expensive even if we used llama 65b which are much smaller than palm 540b and gpt-3.5;(2)",Finding,https://export.arxiv.org/pdf/2305.13691v1.pdf
1413,258841780,Efficient Open Domain Multi-Hop Question Answering with Few-Shot Data Synthesis,limitation,"our approach finetunes language models and thus is not applicable to the closedsource language models, e.g., gpt-3 and palm; and (3) our approach depends on the availability of powerful llms for synthesizing finetuning data.",Finding,https://export.arxiv.org/pdf/2305.13691v1.pdf
1414,256827065,Analyzing the Effectiveness of the Underlying Reasoning Tasks in Multi-hop Question Answering,conclusion,we analyze the effectiveness of the underlying reasoning tasks using two multi-hop datasets: 2wiki and hotpotqa-small.,ReSolved,https://export.arxiv.org/pdf/2302.05963v1.pdf
1415,256827065,Analyzing the Effectiveness of the Underlying Reasoning Tasks in Multi-hop Question Answering,conclusion,the results reveal that the underlying reasoning tasks can improve qa performance.,ReSolved,https://export.arxiv.org/pdf/2302.05963v1.pdf
1416,256827065,Analyzing the Effectiveness of the Underlying Reasoning Tasks in Multi-hop Question Answering,conclusion,"using four debiased sets, we demonstrate that the underlying reasoning tasks can reduce the reasoning shortcuts of the qa task.",ReSolved,https://export.arxiv.org/pdf/2302.05963v1.pdf
1417,256827065,Analyzing the Effectiveness of the Underlying Reasoning Tasks in Multi-hop Question Answering,conclusion,"the results also reveal that the underlying reasoning tasks do not make the models more robust on adversarial examples, such as sub-questions and inverted questions.",ReSolved,https://export.arxiv.org/pdf/2302.05963v1.pdf
1418,256827065,Analyzing the Effectiveness of the Underlying Reasoning Tasks in Multi-hop Question Answering,conclusion,we encourage future studies to investigate the effectiveness of the entity-level reasoning task in the form of sub-questions.,Finding,https://export.arxiv.org/pdf/2302.05963v1.pdf
1419,251135345,Multi-Step Deductive Reasoning Over Natural Language: An Empirical Study on Out-of-Distribution Generalisation,conclusion,we provide insights into an rnn-based iterative memory model that incorporates gate attention on multi-step reasoning over natural language.,ReSolved,https://export.arxiv.org/pdf/2207.14000v1.pdf
1420,251135345,Multi-Step Deductive Reasoning Over Natural Language: An Empirical Study on Out-of-Distribution Generalisation,conclusion,"instead of using the original gru and dotproduct attention, we integrate gate attention to update hidden states.",ReSolved,https://export.arxiv.org/pdf/2207.14000v1.pdf
1421,251135345,Multi-Step Deductive Reasoning Over Natural Language: An Empirical Study on Out-of-Distribution Generalisation,conclusion,the experiment results show the model with gate attention achieves generally better performance than the original rnnbased iterative-memory model with dot-product attention and other rnn-based models.,ReSolved,https://export.arxiv.org/pdf/2207.14000v1.pdf
1422,251135345,Multi-Step Deductive Reasoning Over Natural Language: An Empirical Study on Out-of-Distribution Generalisation,conclusion,the performance of our model is comparable or better than the much larger and pretrained roberta-large in some scenarios.,ReSolved,https://export.arxiv.org/pdf/2207.14000v1.pdf
1423,251135345,Multi-Step Deductive Reasoning Over Natural Language: An Empirical Study on Out-of-Distribution Generalisation,conclusion,"furthermore, our model shows better out-of-distribution generalisation performance than the pretained roberta.",ReSolved,https://export.arxiv.org/pdf/2207.14000v1.pdf
1424,251135345,Multi-Step Deductive Reasoning Over Natural Language: An Empirical Study on Out-of-Distribution Generalisation,conclusion,"to address the issue of depth-imbalance in the existing datasets on multi-step reasoning over natural language, we develop a large-scale multi-step reasoning dataset called pararule-plus, with more examples of deep reasoning depths than previous datasets.",ReSolved,https://export.arxiv.org/pdf/2207.14000v1.pdf
1425,251135345,Multi-Step Deductive Reasoning Over Natural Language: An Empirical Study on Out-of-Distribution Generalisation,conclusion,"we find that the performance of the models in our experiments improves when we add pararule-plus in the training, especially on examples that require deeper reasoning depths and extra out-of-distribution examples.",ReSolved,https://export.arxiv.org/pdf/2207.14000v1.pdf
1426,251135345,Multi-Step Deductive Reasoning Over Natural Language: An Empirical Study on Out-of-Distribution Generalisation,conclusion,table 4 we use glove,Neutral,https://export.arxiv.org/pdf/2207.14000v1.pdf
1427,251135345,Multi-Step Deductive Reasoning Over Natural Language: An Empirical Study on Out-of-Distribution Generalisation,conclusion,[16] as the word vector representation.,Neutral,https://export.arxiv.org/pdf/2207.14000v1.pdf
1428,251135345,Multi-Step Deductive Reasoning Over Natural Language: An Empirical Study on Out-of-Distribution Generalisation,conclusion,we use pararules with all depths as the training set for all models and then test them on examples with different reasoning depths (d).,ReSolved,https://export.arxiv.org/pdf/2207.14000v1.pdf
1429,251135345,Multi-Step Deductive Reasoning Over Natural Language: An Empirical Study on Out-of-Distribution Generalisation,conclusion,"comparison among our ima-glove-ga, ima-glove, mac-glove, dmn-glove, imasm-glove, lstm-glove, and roberta-large on pararules test sets with different reasoning depths.",Neutral,https://export.arxiv.org/pdf/2207.14000v1.pdf
1430,246016282,Reasoning over Hybrid Chain for Table-and-Text Open Domain QA,conclusion,"in this paper, we present a chain-centric reasoning and pre-training (carp) framework for table-andtext question answering.",ReSolved,https://arxiv.org/pdf/2201.05880v1.pdf
1431,246016282,Reasoning over Hybrid Chain for Table-and-Text Open Domain QA,conclusion,"when answering the questions given retrieved table and passages, carp first extracts explicit hybrid chain to reveal the intermediate reasoning process leading to the answer across table and text.",ReSolved,https://arxiv.org/pdf/2201.05880v1.pdf
1432,246016282,Reasoning over Hybrid Chain for Table-and-Text Open Domain QA,conclusion,"the hybrid chain provides a guidance for qa, and explanation of the intermediate reasoning process.",ReSolved,https://arxiv.org/pdf/2201.05880v1.pdf
1433,246016282,Reasoning over Hybrid Chain for Table-and-Text Open Domain QA,conclusion,"to enhance the extraction model with better reasoning ability and alleviate data sparsity problem, we design a novel chaincentric pre-training method.",ReSolved,https://arxiv.org/pdf/2201.05880v1.pdf
1434,246016282,Reasoning over Hybrid Chain for Table-and-Text Open Domain QA,conclusion,"this method synthesizes the reasoning corpus in a larger scale and of higher reasoning complexity, which is achieved by automatically synthesizing heterogeneous reasoning paths from tables and passages in wikipedia and reversely generating multi-hop questions.",ReSolved,https://arxiv.org/pdf/2201.05880v1.pdf
1435,246016282,Reasoning over Hybrid Chain for Table-and-Text Open Domain QA,conclusion,"we find that the pre-training task boosts performance on the hybrid chain extraction model, especially for questions requiring more complex reasoning, which leads to significant improvement on the performance of the qa model.",ReSolved,https://arxiv.org/pdf/2201.05880v1.pdf
1436,246016282,Reasoning over Hybrid Chain for Table-and-Text Open Domain QA,conclusion,the hybrid chain also provides better interpretability of the reasoning process.,ReSolved,https://arxiv.org/pdf/2201.05880v1.pdf
1437,253237103,RLET: A Reinforcement Learning Based Approach for Explainable QA with Entailment Trees,conclusion,"we presented rlet, a rl-based entailment tree generation framework, which contains sentences selection and deduction generation modules and can be trained with cumulative signals across the entire reasoning tree.",ReSolved,https://www.aclanthology.org/2022.emnlp-main.483.pdf
1438,253237103,RLET: A Reinforcement Learning Based Approach for Explainable QA with Entailment Trees,conclusion,experiments show that rlet outperforms existing baselines on structure correctness and is applicable in practical scenarios.,ReSolved,https://www.aclanthology.org/2022.emnlp-main.483.pdf
1439,253237103,RLET: A Reinforcement Learning Based Approach for Explainable QA with Entailment Trees,conclusion,future directions include applying rl framework on other stepwise methods with more stable and sophisticated rl algorithms.,Finding,https://www.aclanthology.org/2022.emnlp-main.483.pdf
1440,58008636,Genetic variability of myostatin and prolactin genes in popular goat breeds in Egypt,conclusion,"in the end, this study is considered to be a step advancing for further studies that may add to give additional information about the genetic polymorphism of meat and growth characters of egyptian goat breeds and the improvement of these economically important traits.",ReSolved,
1441,14182996,Integrating miRNA and mRNA Expression Profiling Uncovers miRNAs Underlying Fat Deposition in Sheep,conclusion,"in conclusion, we identified a number of mirnas that are differentially expressed between the fat-tailed and short-tailed sheep breeds.",ReSolved,
1442,14182996,Integrating miRNA and mRNA Expression Profiling Uncovers miRNAs Underlying Fat Deposition in Sheep,conclusion,"we further highlighted gene targets of related mirnas that may be involved in regulating fat deposition and adiposeness, in sheep and other livestock.",ReSolved,
1443,14182996,Integrating miRNA and mRNA Expression Profiling Uncovers miRNAs Underlying Fat Deposition in Sheep,conclusion,"this occurs via the key signaling pathways including focal adhesion, pyruvate metabolism, and the mapk, foxo, and tnf signaling pathway.",Neutral,
1444,14182996,Integrating miRNA and mRNA Expression Profiling Uncovers miRNAs Underlying Fat Deposition in Sheep,conclusion,further studies are needed to verify the correlation between key mirnas and their target genes by in vitro approach and elucidate the functional impacts that mirnas serve during adiposeness.,Finding,
1445,14182996,Integrating miRNA and mRNA Expression Profiling Uncovers miRNAs Underlying Fat Deposition in Sheep,conclusion,"our results also provide evidence for the interaction of mirnas and genes in the regulation of obesity and metabolic syndromes, which suggests that this may serve as an animal model for human' obesity and metabolic syndromes researches.",ReSolved,
1446,160009340,Answering while Summarizing: Multi-task Learning for Multi-hop QA with Evidence Extraction,conclusion,"we consider that the main contributions of our study are (1) the proposed qfe model that is based on a summarization model for the explainable multi-hop qa, (2) the dependency among the evidence and the coverage of the question due to the usage of the summarization model, and (3) the state-of-the-art performance in evidence extraction in both rc and rte tasks.",ReSolved,https://arxiv.org/pdf/1905.08511v1.pdf
1447,102352338,Tracking Discrete and Continuous Entity State for Process Understanding,conclusion,"in this paper, we present a structured architecture for entity tracking which leverages both the discrete and continuous characterization of the entity evolution.",ReSolved,https://www.aclweb.org/anthology/W19-1502.pdf
1448,102352338,Tracking Discrete and Continuous Entity State for Process Understanding,conclusion,we use a neural crf approach to model our discrete constraints while tracking entities and locations recurrently.,ReSolved,https://www.aclweb.org/anthology/W19-1502.pdf
1449,102352338,Tracking Discrete and Continuous Entity State for Process Understanding,conclusion,our model achieves state of the art results on the propara dataset.,ReSolved,https://www.aclweb.org/anthology/W19-1502.pdf
1450,234334015,ExpMRC: explainability evaluation for machine reading comprehension,conclusion,"in this paper, we propose a comprehensive benchmark for evaluating the explainability of mrc systems.",ReSolved,https://arxiv.org/pdf/2105.04126v1.pdf
1451,234334015,ExpMRC: explainability evaluation for machine reading comprehension,conclusion,"the proposed expmrc benchmark contains four datasets, including squad, cmrc 2018, race + , c 3 , covering span-extraction mrc and multiple-choice mrc in both en- glish and chinese.",ReSolved,https://arxiv.org/pdf/2105.04126v1.pdf
1452,234334015,ExpMRC: explainability evaluation for machine reading comprehension,conclusion,expmrc aims to evaluate the mrc system to give not only correct predictions on the final answer but also extract correct evidence for the answer.,ReSolved,https://arxiv.org/pdf/2105.04126v1.pdf
1453,234334015,ExpMRC: explainability evaluation for machine reading comprehension,conclusion,we set up several baseline systems to thoroughly evaluate the difficulties of expmrc.,ReSolved,https://arxiv.org/pdf/2105.04126v1.pdf
1454,234334015,ExpMRC: explainability evaluation for machine reading comprehension,conclusion,"the experimental results show that both traditional and state-of-the-art pre-trained language models still underperform human performance by a large margin on most of the subsets, indicating that more efforts should be made on designing an effective approach for evidence extraction.",ReSolved,https://arxiv.org/pdf/2105.04126v1.pdf
1455,234334015,ExpMRC: explainability evaluation for machine reading comprehension,conclusion,"we hope the release of the dataset will further accelerate the research on the explainability and interpretability of mrc systems, especially for the unsupervised approaches.",Neutral,https://arxiv.org/pdf/2105.04126v1.pdf
1456,2787275,A Model Approximation Scheme for Planning in Partially Observable Stochastic Domains,conclusions,we propose to approximate a pomdp by using a region observable pomdp.,ReSolved,https://arxiv.org/pdf/cs/9711103v1.pdf
1457,2787275,A Model Approximation Scheme for Planning in Partially Observable Stochastic Domains,conclusions,the region observable pomdp has more informative observations and hence is easier to solve.,Neutral,https://arxiv.org/pdf/cs/9711103v1.pdf
1458,2787275,A Model Approximation Scheme for Planning in Partially Observable Stochastic Domains,conclusions,"a method for determining approximation quality is described, which allows one to make the tradeo between approximation quality and computational time by starting with a coarse approximation and re ning it gradually.",ReSolved,https://arxiv.org/pdf/cs/9711103v1.pdf
1459,2787275,A Model Approximation Scheme for Planning in Partially Observable Stochastic Domains,conclusions,"simulation experiments have shown that when there is not much uncertainty in the e ects of actions and observations are informative, a pomdp can be accurately approximated by a region observable pomdp that can be solved exactly.",ReSolved,https://arxiv.org/pdf/cs/9711103v1.pdf
1460,2787275,A Model Approximation Scheme for Planning in Partially Observable Stochastic Domains,conclusions,"however, this becomes infeasible as the degree of uncertainty increases.",Finding,https://arxiv.org/pdf/cs/9711103v1.pdf
1461,2787275,A Model Approximation Scheme for Planning in Partially Observable Stochastic Domains,conclusions,"other approximate methods need to be incorporated in order to solve region observable pomdps whose radiuses are not small. proof of proposition 3: because of proposition 1 and lemma 4, it su ces to show that 3.",Neutral,https://arxiv.org/pdf/cs/9711103v1.pdf
1462,2787275,A Model Approximation Scheme for Planning in Partially Observable Stochastic Domains,conclusions,"if x , return nil, else return b.",Neutral,https://arxiv.org/pdf/cs/9711103v1.pdf
1463,247762238,Lite Unified Modeling for Discriminative Reading Comprehension,conclusion,"in this work, we propose pos-enhanced iterative co-attention network (poi-net), as a lightweight unified modeling for multiple subcategories of discriminative mrc.",ReSolved,https://www.aclanthology.org/2022.acl-long.594.pdf
1464,247762238,Lite Unified Modeling for Discriminative Reading Comprehension,conclusion,"poi-net utilizes pos embedding to encode pos attributes for the preciseness of answer boundary, and iterative co-attention mechanism with integration strategy is employed to highlight and integrate critical information at decoding aspect, with almost no additional parameter.",ReSolved,https://www.aclanthology.org/2022.acl-long.594.pdf
1465,247762238,Lite Unified Modeling for Discriminative Reading Comprehension,conclusion,"as the first effective and unified modeling with pertinence for different types of discriminative mrc, evaluation results on four extractive and multi-choice mrc benchmarks consistently indicate the general effectiveness and applicability of our model.",ReSolved,https://www.aclanthology.org/2022.acl-long.594.pdf
1466,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,"in this paper, we proposed a novel uni-encoder model, sparse retriever using a dual document encoder (spade), to alleviate the trade-off between effectiveness and efficiency of the ir system.",ReSolved,https://export.arxiv.org/pdf/2209.05917v2.pdf
1467,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,we adopted a dual document encoder for lexical and semantic matching and developed a co-training strategy to mitigate the training intervention between encoders.,ReSolved,https://export.arxiv.org/pdf/2209.05917v2.pdf
1468,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,"we also utilized document-and corpus-level pruning during model training, enabling efficient retrieval using the inverted index.",ReSolved,https://export.arxiv.org/pdf/2209.05917v2.pdf
1469,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,"experimental results showed that spade achieves state-of-the-art performance among uni-encoder models with acceptable query latency, notably preferable for commercial ir systems.  ",ReSolved,https://export.arxiv.org/pdf/2209.05917v2.pdf
1470,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,a document retrieval table 7 shows the performance of spade with other baselines on the ms marco document ranking dataset.,Neutral,https://export.arxiv.org/pdf/2209.05917v2.pdf
1471,252212320,SpaDE: Improving Sparse Representations using a Dual Document Encoder for First-stage Retrieval Young-In Song a Dual Document Encoder for First-stage Retrieval. In Proceedings of the 31st ACM International Conference on Information and Knowledge Management * Equal contribution † Corresponding author Figure 1: MRR@10 and average query latency (in ms) on MS MARCO development set of SpaDE varying the size of top-masking for the document-level pruning and existing retrievers with sparse representations. The latency is mea- sured with PISA [44] using Block-Max WAND [14],conclusion,"dr (random neg) and dr (bm25 neg) represent dense retrieval models trained with random and bm25 negatives, respectively.",Neutral,https://export.arxiv.org/pdf/2209.05917v2.pdf
