,sourceNodeId,targetNodeId,cite_info,relationshipType,flag
2678,254044526,251224409,"{86611921: '[33]', 236477844: '[37]', 52822214: '[57]', 221507798: '[73]', 220302524: '[98]', 245144556: '[129]', 245218527: '[130]', 251224409: '[147]', 251953412: '[152]', 252519173: '[153]', 248405719: '[220]', 248377036: '[221]', 251224044: '[242]', 245334864: '[269]', 222125277: '[299]', 248366293: '[302]', 251594672: '[307]', 226278099: '[329]', 208267807: '[330]', 230437663: '[331]', 221970302: '[332]'}",cites,938
2679,254044526,251953412,"{86611921: '[33]', 236477844: '[37]', 52822214: '[57]', 221507798: '[73]', 220302524: '[98]', 245144556: '[129]', 245218527: '[130]', 251224409: '[147]', 251953412: '[152]', 252519173: '[153]', 248405719: '[220]', 248377036: '[221]', 251224044: '[242]', 245334864: '[269]', 222125277: '[299]', 248366293: '[302]', 251594672: '[307]', 226278099: '[329]', 208267807: '[330]', 230437663: '[331]', 221970302: '[332]'}",cites,938
2680,254044526,252519173,"{86611921: '[33]', 236477844: '[37]', 52822214: '[57]', 221507798: '[73]', 220302524: '[98]', 245144556: '[129]', 245218527: '[130]', 251224409: '[147]', 251953412: '[152]', 252519173: '[153]', 248405719: '[220]', 248377036: '[221]', 251224044: '[242]', 245334864: '[269]', 222125277: '[299]', 248366293: '[302]', 251594672: '[307]', 226278099: '[329]', 208267807: '[330]', 230437663: '[331]', 221970302: '[332]'}",cites,938
2681,254044526,248405719,"{86611921: '[33]', 236477844: '[37]', 52822214: '[57]', 221507798: '[73]', 220302524: '[98]', 245144556: '[129]', 245218527: '[130]', 251224409: '[147]', 251953412: '[152]', 252519173: '[153]', 248405719: '[220]', 248377036: '[221]', 251224044: '[242]', 245334864: '[269]', 222125277: '[299]', 248366293: '[302]', 251594672: '[307]', 226278099: '[329]', 208267807: '[330]', 230437663: '[331]', 221970302: '[332]'}",cites,938
2682,254044526,248377036,"{86611921: '[33]', 236477844: '[37]', 52822214: '[57]', 221507798: '[73]', 220302524: '[98]', 245144556: '[129]', 245218527: '[130]', 251224409: '[147]', 251953412: '[152]', 252519173: '[153]', 248405719: '[220]', 248377036: '[221]', 251224044: '[242]', 245334864: '[269]', 222125277: '[299]', 248366293: '[302]', 251594672: '[307]', 226278099: '[329]', 208267807: '[330]', 230437663: '[331]', 221970302: '[332]'}",cites,938
2683,254044526,251224044,"{86611921: '[33]', 236477844: '[37]', 52822214: '[57]', 221507798: '[73]', 220302524: '[98]', 245144556: '[129]', 245218527: '[130]', 251224409: '[147]', 251953412: '[152]', 252519173: '[153]', 248405719: '[220]', 248377036: '[221]', 251224044: '[242]', 245334864: '[269]', 222125277: '[299]', 248366293: '[302]', 251594672: '[307]', 226278099: '[329]', 208267807: '[330]', 230437663: '[331]', 221970302: '[332]'}",cites,938
2684,254044526,222125277,"{86611921: '[33]', 236477844: '[37]', 52822214: '[57]', 221507798: '[73]', 220302524: '[98]', 245144556: '[129]', 245218527: '[130]', 251224409: '[147]', 251953412: '[152]', 252519173: '[153]', 248405719: '[220]', 248377036: '[221]', 251224044: '[242]', 245334864: '[269]', 222125277: '[299]', 248366293: '[302]', 251594672: '[307]', 226278099: '[329]', 208267807: '[330]', 230437663: '[331]', 221970302: '[332]'}",cites,938
2685,254044526,248366293,"{86611921: '[33]', 236477844: '[37]', 52822214: '[57]', 221507798: '[73]', 220302524: '[98]', 245144556: '[129]', 245218527: '[130]', 251224409: '[147]', 251953412: '[152]', 252519173: '[153]', 248405719: '[220]', 248377036: '[221]', 251224044: '[242]', 245334864: '[269]', 222125277: '[299]', 248366293: '[302]', 251594672: '[307]', 226278099: '[329]', 208267807: '[330]', 230437663: '[331]', 221970302: '[332]'}",cites,938
2686,254044526,251594672,"{86611921: '[33]', 236477844: '[37]', 52822214: '[57]', 221507798: '[73]', 220302524: '[98]', 245144556: '[129]', 245218527: '[130]', 251224409: '[147]', 251953412: '[152]', 252519173: '[153]', 248405719: '[220]', 248377036: '[221]', 251224044: '[242]', 245334864: '[269]', 222125277: '[299]', 248366293: '[302]', 251594672: '[307]', 226278099: '[329]', 208267807: '[330]', 230437663: '[331]', 221970302: '[332]'}",cites,938
2687,254044526,226278099,"{86611921: '[33]', 236477844: '[37]', 52822214: '[57]', 221507798: '[73]', 220302524: '[98]', 245144556: '[129]', 245218527: '[130]', 251224409: '[147]', 251953412: '[152]', 252519173: '[153]', 248405719: '[220]', 248377036: '[221]', 251224044: '[242]', 245334864: '[269]', 222125277: '[299]', 248366293: '[302]', 251594672: '[307]', 226278099: '[329]', 208267807: '[330]', 230437663: '[331]', 221970302: '[332]'}",cites,938
2688,254044526,208267807,"{86611921: '[33]', 236477844: '[37]', 52822214: '[57]', 221507798: '[73]', 220302524: '[98]', 245144556: '[129]', 245218527: '[130]', 251224409: '[147]', 251953412: '[152]', 252519173: '[153]', 248405719: '[220]', 248377036: '[221]', 251224044: '[242]', 245334864: '[269]', 222125277: '[299]', 248366293: '[302]', 251594672: '[307]', 226278099: '[329]', 208267807: '[330]', 230437663: '[331]', 221970302: '[332]'}",cites,938
2689,254044526,221970302,"{86611921: '[33]', 236477844: '[37]', 52822214: '[57]', 221507798: '[73]', 220302524: '[98]', 245144556: '[129]', 245218527: '[130]', 251224409: '[147]', 251953412: '[152]', 252519173: '[153]', 248405719: '[220]', 248377036: '[221]', 251224044: '[242]', 245334864: '[269]', 222125277: '[299]', 248366293: '[302]', 251594672: '[307]', 226278099: '[329]', 208267807: '[330]', 230437663: '[331]', 221970302: '[332]'}",cites,938
2690,235794845,52822214,"{52822214: 'Yang et al., 2018', 153312687: 'Ding et al., 2019;', 208267807: 'Asai et al., 2020'}",cites,939
2691,235794845,153312687,"{52822214: 'Yang et al., 2018', 153312687: 'Ding et al., 2019;', 208267807: 'Asai et al., 2020'}",cites,939
2692,235794845,208267807,"{52822214: 'Yang et al., 2018', 153312687: 'Ding et al., 2019;', 208267807: 'Asai et al., 2020'}",cites,939
2693,262053695,258833449,"{258833449: 'Pan et al., 2023;'}",cites,940
2694,232307674,202660724,"{202660724: 'Nie et al., 2019'}",cites,941
2695,215238741,208089867,"{208089867: 'Jansen and Ustalov, 2019;', 86611921: 'Kwiatkowski et al., 2019', 52822214: 'Yang et al., 2018'}",cites,942
2696,215238741,86611921,"{208089867: 'Jansen and Ustalov, 2019;', 86611921: 'Kwiatkowski et al., 2019', 52822214: 'Yang et al., 2018'}",cites,942
2697,215238741,52822214,"{208089867: 'Jansen and Ustalov, 2019;', 86611921: 'Kwiatkowski et al., 2019', 52822214: 'Yang et al., 2018'}",cites,942
2698,239885904,153312687,"{153312687: 'Ding et al. 2019', 226236740: 'Ho et al., 2021', 218486753: 'Inoue et al., 2020', 174801080: 'Min et al. 2019', 160009340: 'Nishida et al. 2019', 211258645: 'Perez et al., 2020', 158046817: 'Tu et al., 2019;', 155100120: 'Xiao et al., 2019'}",cites,944
2699,239885904,226236740,"{153312687: 'Ding et al. 2019', 226236740: 'Ho et al., 2021', 218486753: 'Inoue et al., 2020', 174801080: 'Min et al. 2019', 160009340: 'Nishida et al. 2019', 211258645: 'Perez et al., 2020', 158046817: 'Tu et al., 2019;', 155100120: 'Xiao et al., 2019'}",cites,944
2700,239885904,218486753,"{153312687: 'Ding et al. 2019', 226236740: 'Ho et al., 2021', 218486753: 'Inoue et al., 2020', 174801080: 'Min et al. 2019', 160009340: 'Nishida et al. 2019', 211258645: 'Perez et al., 2020', 158046817: 'Tu et al., 2019;', 155100120: 'Xiao et al., 2019'}",cites,944
2701,239885904,174801080,"{153312687: 'Ding et al. 2019', 226236740: 'Ho et al., 2021', 218486753: 'Inoue et al., 2020', 174801080: 'Min et al. 2019', 160009340: 'Nishida et al. 2019', 211258645: 'Perez et al., 2020', 158046817: 'Tu et al., 2019;', 155100120: 'Xiao et al., 2019'}",cites,944
2702,239885904,160009340,"{153312687: 'Ding et al. 2019', 226236740: 'Ho et al., 2021', 218486753: 'Inoue et al., 2020', 174801080: 'Min et al. 2019', 160009340: 'Nishida et al. 2019', 211258645: 'Perez et al., 2020', 158046817: 'Tu et al., 2019;', 155100120: 'Xiao et al., 2019'}",cites,944
2703,239885904,211258645,"{153312687: 'Ding et al. 2019', 226236740: 'Ho et al., 2021', 218486753: 'Inoue et al., 2020', 174801080: 'Min et al. 2019', 160009340: 'Nishida et al. 2019', 211258645: 'Perez et al., 2020', 158046817: 'Tu et al., 2019;', 155100120: 'Xiao et al., 2019'}",cites,944
2704,239885904,158046817,"{153312687: 'Ding et al. 2019', 226236740: 'Ho et al., 2021', 218486753: 'Inoue et al., 2020', 174801080: 'Min et al. 2019', 160009340: 'Nishida et al. 2019', 211258645: 'Perez et al., 2020', 158046817: 'Tu et al., 2019;', 155100120: 'Xiao et al., 2019'}",cites,944
2705,239885904,155100120,"{153312687: 'Ding et al. 2019', 226236740: 'Ho et al., 2021', 218486753: 'Inoue et al., 2020', 174801080: 'Min et al. 2019', 160009340: 'Nishida et al. 2019', 211258645: 'Perez et al., 2020', 158046817: 'Tu et al., 2019;', 155100120: 'Xiao et al., 2019'}",cites,944
2706,260735813,226262208,"{226262208: 'Ferguson et al., 2020', 230799347: 'Geva et al., 2021', 260379194: 'Hartill et al. 2023', 249097975: 'Izacard et al. 2022', 226278099: 'Jiang et al., 2020', 230437663: 'Khattab et al., 2021', 236771976: 'Trivedi et al., 2022', 221970302: 'Xiong et al. 2021'}",cites,947
2707,260735813,230799347,"{226262208: 'Ferguson et al., 2020', 230799347: 'Geva et al., 2021', 260379194: 'Hartill et al. 2023', 249097975: 'Izacard et al. 2022', 226278099: 'Jiang et al., 2020', 230437663: 'Khattab et al., 2021', 236771976: 'Trivedi et al., 2022', 221970302: 'Xiong et al. 2021'}",cites,947
2708,260735813,260379194,"{226262208: 'Ferguson et al., 2020', 230799347: 'Geva et al., 2021', 260379194: 'Hartill et al. 2023', 249097975: 'Izacard et al. 2022', 226278099: 'Jiang et al., 2020', 230437663: 'Khattab et al., 2021', 236771976: 'Trivedi et al., 2022', 221970302: 'Xiong et al. 2021'}",cites,947
2709,260735813,226278099,"{226262208: 'Ferguson et al., 2020', 230799347: 'Geva et al., 2021', 260379194: 'Hartill et al. 2023', 249097975: 'Izacard et al. 2022', 226278099: 'Jiang et al., 2020', 230437663: 'Khattab et al., 2021', 236771976: 'Trivedi et al., 2022', 221970302: 'Xiong et al. 2021'}",cites,947
2710,260735813,236771976,"{226262208: 'Ferguson et al., 2020', 230799347: 'Geva et al., 2021', 260379194: 'Hartill et al. 2023', 249097975: 'Izacard et al. 2022', 226278099: 'Jiang et al., 2020', 230437663: 'Khattab et al., 2021', 236771976: 'Trivedi et al., 2022', 221970302: 'Xiong et al. 2021'}",cites,947
2711,260735813,221970302,"{226262208: 'Ferguson et al., 2020', 230799347: 'Geva et al., 2021', 260379194: 'Hartill et al. 2023', 249097975: 'Izacard et al. 2022', 226278099: 'Jiang et al., 2020', 230437663: 'Khattab et al., 2021', 236771976: 'Trivedi et al., 2022', 221970302: 'Xiong et al. 2021'}",cites,947
2712,236635315,215785913,"{215785913: '[13,', 153312687: '[17,', 189927857: '19,', 211258645: '42]', 211003735: '[59]', 52822214: '62]'}",cites,949
2713,236635315,153312687,"{215785913: '[13,', 153312687: '[17,', 189927857: '19,', 211258645: '42]', 211003735: '[59]', 52822214: '62]'}",cites,949
2714,236635315,211258645,"{215785913: '[13,', 153312687: '[17,', 189927857: '19,', 211258645: '42]', 211003735: '[59]', 52822214: '62]'}",cites,949
2715,236635315,211003735,"{215785913: '[13,', 153312687: '[17,', 189927857: '19,', 211258645: '42]', 211003735: '[59]', 52822214: '62]'}",cites,949
2716,236635315,52822214,"{215785913: '[13,', 153312687: '[17,', 189927857: '19,', 211258645: '42]', 211003735: '[59]', 52822214: '62]'}",cites,949
2717,236635315,215785913,"{215785913: '[13,', 153312687: '[17,', 189927857: '19,', 211258645: '42]', 211003735: '[59]', 52822214: '62]'}",cites,950
2718,236635315,153312687,"{215785913: '[13,', 153312687: '[17,', 189927857: '19,', 211258645: '42]', 211003735: '[59]', 52822214: '62]'}",cites,950
2719,236635315,211258645,"{215785913: '[13,', 153312687: '[17,', 189927857: '19,', 211258645: '42]', 211003735: '[59]', 52822214: '62]'}",cites,950
2720,236635315,211003735,"{215785913: '[13,', 153312687: '[17,', 189927857: '19,', 211258645: '42]', 211003735: '[59]', 52822214: '62]'}",cites,950
2721,236635315,52822214,"{215785913: '[13,', 153312687: '[17,', 189927857: '19,', 211258645: '42]', 211003735: '[59]', 52822214: '62]'}",cites,950
2722,222310757,174801080,"{174801080: 'Min et al., 2019;', 160009340: 'Nishida et al., 2019;', 211258645: 'Perez et al., 2020', 202773198: 'Qi et al. 2019', 207870753: 'Tu et al., 2019;', 207765742: 'Ye et al., 2019;'}",cites,951
2723,222310757,160009340,"{174801080: 'Min et al., 2019;', 160009340: 'Nishida et al., 2019;', 211258645: 'Perez et al., 2020', 202773198: 'Qi et al. 2019', 207870753: 'Tu et al., 2019;', 207765742: 'Ye et al., 2019;'}",cites,951
2724,222310757,211258645,"{174801080: 'Min et al., 2019;', 160009340: 'Nishida et al., 2019;', 211258645: 'Perez et al., 2020', 202773198: 'Qi et al. 2019', 207870753: 'Tu et al., 2019;', 207765742: 'Ye et al., 2019;'}",cites,951
2725,222310757,202773198,"{174801080: 'Min et al., 2019;', 160009340: 'Nishida et al., 2019;', 211258645: 'Perez et al., 2020', 202773198: 'Qi et al. 2019', 207870753: 'Tu et al., 2019;', 207765742: 'Ye et al., 2019;'}",cites,951
2726,222310757,207765742,"{174801080: 'Min et al., 2019;', 160009340: 'Nishida et al., 2019;', 211258645: 'Perez et al., 2020', 202773198: 'Qi et al. 2019', 207870753: 'Tu et al., 2019;', 207765742: 'Ye et al., 2019;'}",cites,951
2727,222310757,174801080,"{174801080: 'Min et al., 2019;', 160009340: 'Nishida et al., 2019;', 211258645: 'Perez et al., 2020', 202773198: 'Qi et al. 2019', 207870753: 'Tu et al., 2019;', 207765742: 'Ye et al., 2019;'}",cites,952
2728,222310757,160009340,"{174801080: 'Min et al., 2019;', 160009340: 'Nishida et al., 2019;', 211258645: 'Perez et al., 2020', 202773198: 'Qi et al. 2019', 207870753: 'Tu et al., 2019;', 207765742: 'Ye et al., 2019;'}",cites,952
2729,222310757,211258645,"{174801080: 'Min et al., 2019;', 160009340: 'Nishida et al., 2019;', 211258645: 'Perez et al., 2020', 202773198: 'Qi et al. 2019', 207870753: 'Tu et al., 2019;', 207765742: 'Ye et al., 2019;'}",cites,952
2730,222310757,202773198,"{174801080: 'Min et al., 2019;', 160009340: 'Nishida et al., 2019;', 211258645: 'Perez et al., 2020', 202773198: 'Qi et al. 2019', 207870753: 'Tu et al., 2019;', 207765742: 'Ye et al., 2019;'}",cites,952
2731,222310757,207765742,"{174801080: 'Min et al., 2019;', 160009340: 'Nishida et al., 2019;', 211258645: 'Perez et al., 2020', 202773198: 'Qi et al. 2019', 207870753: 'Tu et al., 2019;', 207765742: 'Ye et al., 2019;'}",cites,952
2732,222310757,174801080,"{174801080: 'Min et al., 2019;', 160009340: 'Nishida et al., 2019;', 211258645: 'Perez et al., 2020', 202773198: 'Qi et al. 2019', 207870753: 'Tu et al., 2019;', 207765742: 'Ye et al., 2019;'}",cites,953
2733,222310757,160009340,"{174801080: 'Min et al., 2019;', 160009340: 'Nishida et al., 2019;', 211258645: 'Perez et al., 2020', 202773198: 'Qi et al. 2019', 207870753: 'Tu et al., 2019;', 207765742: 'Ye et al., 2019;'}",cites,953
2734,222310757,211258645,"{174801080: 'Min et al., 2019;', 160009340: 'Nishida et al., 2019;', 211258645: 'Perez et al., 2020', 202773198: 'Qi et al. 2019', 207870753: 'Tu et al., 2019;', 207765742: 'Ye et al., 2019;'}",cites,953
2735,222310757,202773198,"{174801080: 'Min et al., 2019;', 160009340: 'Nishida et al., 2019;', 211258645: 'Perez et al., 2020', 202773198: 'Qi et al. 2019', 207870753: 'Tu et al., 2019;', 207765742: 'Ye et al., 2019;'}",cites,953
2736,222310757,207765742,"{174801080: 'Min et al., 2019;', 160009340: 'Nishida et al., 2019;', 211258645: 'Perez et al., 2020', 202773198: 'Qi et al. 2019', 207870753: 'Tu et al., 2019;', 207765742: 'Ye et al., 2019;'}",cites,953
2737,256461326,52822214,"{52822214: 'Yang et al., 2018'}",cites,954
2738,237502773,215768725,"{215768725: 'Groeneveld et al., 2020;', 218486753: 'Inoue et al., 2020', 221749191: 'Trivedi et al., 2020', 207870753: 'Tu et al., 2020', 218487313: 'Yadav et al., 2020', 52822214: 'Yang et al., 2018'}",cites,955
2739,237502773,218486753,"{215768725: 'Groeneveld et al., 2020;', 218486753: 'Inoue et al., 2020', 221749191: 'Trivedi et al., 2020', 207870753: 'Tu et al., 2020', 218487313: 'Yadav et al., 2020', 52822214: 'Yang et al., 2018'}",cites,955
2740,237502773,221749191,"{215768725: 'Groeneveld et al., 2020;', 218486753: 'Inoue et al., 2020', 221749191: 'Trivedi et al., 2020', 207870753: 'Tu et al., 2020', 218487313: 'Yadav et al., 2020', 52822214: 'Yang et al., 2018'}",cites,955
2741,237502773,218487313,"{215768725: 'Groeneveld et al., 2020;', 218486753: 'Inoue et al., 2020', 221749191: 'Trivedi et al., 2020', 207870753: 'Tu et al., 2020', 218487313: 'Yadav et al., 2020', 52822214: 'Yang et al., 2018'}",cites,955
2742,237502773,52822214,"{215768725: 'Groeneveld et al., 2020;', 218486753: 'Inoue et al., 2020', 221749191: 'Trivedi et al., 2020', 207870753: 'Tu et al., 2020', 218487313: 'Yadav et al., 2020', 52822214: 'Yang et al., 2018'}",cites,955
2743,258418354,247595263,"{247595263: '[13]', 52822214: '[22]', 236771976: '[23]', 226236740: '[24]', 230799347: '[25]', 252692968: '[26]', 244799249: '[27]'}",cites,957
2744,258418354,52822214,"{247595263: '[13]', 52822214: '[22]', 236771976: '[23]', 226236740: '[24]', 230799347: '[25]', 252692968: '[26]', 244799249: '[27]'}",cites,957
2745,258418354,236771976,"{247595263: '[13]', 52822214: '[22]', 236771976: '[23]', 226236740: '[24]', 230799347: '[25]', 252692968: '[26]', 244799249: '[27]'}",cites,957
2746,258418354,226236740,"{247595263: '[13]', 52822214: '[22]', 236771976: '[23]', 226236740: '[24]', 230799347: '[25]', 252692968: '[26]', 244799249: '[27]'}",cites,957
2747,258418354,230799347,"{247595263: '[13]', 52822214: '[22]', 236771976: '[23]', 226236740: '[24]', 230799347: '[25]', 252692968: '[26]', 244799249: '[27]'}",cites,957
2748,258418354,252692968,"{247595263: '[13]', 52822214: '[22]', 236771976: '[23]', 226236740: '[24]', 230799347: '[25]', 252692968: '[26]', 244799249: '[27]'}",cites,957
2749,258418354,244799249,"{247595263: '[13]', 52822214: '[22]', 236771976: '[23]', 226236740: '[24]', 230799347: '[25]', 252692968: '[26]', 244799249: '[27]'}",cites,957
2750,235731930,226278099,"{226278099: 'Jiang et al., 2020', 219721462: 'Kamath et al. 2020', 52822214: 'Yang et al., 2018;'}",cites,960
2751,235731930,52822214,"{226278099: 'Jiang et al., 2020', 219721462: 'Kamath et al. 2020', 52822214: 'Yang et al., 2018;'}",cites,960
2752,203836061,67855846,"{67855846: 'Dua et al., 2019;', 174801764: 'Min et al., 2019a', 174801080: 'Min et al., 2019b', 160009340: 'Nishida et al., 2019', 155100120: 'Qiu et al., 2019', 128344862: 'Trivedi et al., 2019;'}",cites,961
2753,203836061,174801764,"{67855846: 'Dua et al., 2019;', 174801764: 'Min et al., 2019a', 174801080: 'Min et al., 2019b', 160009340: 'Nishida et al., 2019', 155100120: 'Qiu et al., 2019', 128344862: 'Trivedi et al., 2019;'}",cites,961
2754,203836061,174801080,"{67855846: 'Dua et al., 2019;', 174801764: 'Min et al., 2019a', 174801080: 'Min et al., 2019b', 160009340: 'Nishida et al., 2019', 155100120: 'Qiu et al., 2019', 128344862: 'Trivedi et al., 2019;'}",cites,961
2755,203836061,160009340,"{67855846: 'Dua et al., 2019;', 174801764: 'Min et al., 2019a', 174801080: 'Min et al., 2019b', 160009340: 'Nishida et al., 2019', 155100120: 'Qiu et al., 2019', 128344862: 'Trivedi et al., 2019;'}",cites,961
2756,203836061,155100120,"{67855846: 'Dua et al., 2019;', 174801764: 'Min et al., 2019a', 174801080: 'Min et al., 2019b', 160009340: 'Nishida et al., 2019', 155100120: 'Qiu et al., 2019', 128344862: 'Trivedi et al., 2019;'}",cites,961
2757,203836061,128344862,"{67855846: 'Dua et al., 2019;', 174801764: 'Min et al., 2019a', 174801080: 'Min et al., 2019b', 160009340: 'Nishida et al., 2019', 155100120: 'Qiu et al., 2019', 128344862: 'Trivedi et al., 2019;'}",cites,961
2758,246294995,211003735,"{211003735: 'Geva et al., 2020', 52822214: 'Yang et al., 2018', 234741852: 'Zhu et al., 2021'}",cites,963
2759,246294995,52822214,"{211003735: 'Geva et al., 2020', 52822214: 'Yang et al., 2018', 234741852: 'Zhu et al., 2021'}",cites,963
2760,246294995,234741852,"{211003735: 'Geva et al., 2020', 52822214: 'Yang et al., 2018', 234741852: 'Zhu et al., 2021'}",cites,963
2761,249847776,52822214,"{52822214: '[Yang et al., 2018a]'}",cites,965
2762,256627673,239009558,{239009558: 'Vu et al. 2022'},cites,968
2763,256627673,239009558,{239009558: 'Vu et al. 2022'},cites,969
2764,247476426,52822214,"{52822214: 'Yang et al., 2018'}",cites,970
2765,250264890,208267807,"{208267807: 'Asai et al., 2020;', 165163607: 'Clark et al., 2019', 207756753: 'Nie et al., 2020', 237433880: 'Xu et al., 2021;', 52822214: 'Yang et al., 2018'}",cites,971
2766,250264890,165163607,"{208267807: 'Asai et al., 2020;', 165163607: 'Clark et al., 2019', 207756753: 'Nie et al., 2020', 237433880: 'Xu et al., 2021;', 52822214: 'Yang et al., 2018'}",cites,971
2767,250264890,207756753,"{208267807: 'Asai et al., 2020;', 165163607: 'Clark et al., 2019', 207756753: 'Nie et al., 2020', 237433880: 'Xu et al., 2021;', 52822214: 'Yang et al., 2018'}",cites,971
2768,250264890,237433880,"{208267807: 'Asai et al., 2020;', 165163607: 'Clark et al., 2019', 207756753: 'Nie et al., 2020', 237433880: 'Xu et al., 2021;', 52822214: 'Yang et al., 2018'}",cites,971
2769,250264890,52822214,"{208267807: 'Asai et al., 2020;', 165163607: 'Clark et al., 2019', 207756753: 'Nie et al., 2020', 237433880: 'Xu et al., 2021;', 52822214: 'Yang et al., 2018'}",cites,971
2770,236486285,67855846,"{67855846: 'Dua et al. 2019', 52822214: 'Yang et al., 2018'}",cites,972
2771,236486285,52822214,"{67855846: 'Dua et al. 2019', 52822214: 'Yang et al., 2018'}",cites,972
2772,258822799,52822214,"{52822214: 'Yang et al., 2018'}",cites,973
2773,238856979,220302524,"{220302524: 'Xiong et al. 2020', 52822214: 'Yang et al. 2018'}",cites,974
2774,238856979,52822214,"{220302524: 'Xiong et al. 2020', 52822214: 'Yang et al. 2018'}",cites,974
2775,263828698,207756753,"{207756753: 'Nie et al., 2020', 249062828: 'Sanyal et al., 2022a', 247594506: 'Sanyal et al., 2022b', 52822214: 'Yang et al., 2018'}",cites,977
2776,263828698,247594506,"{207756753: 'Nie et al., 2020', 249062828: 'Sanyal et al., 2022a', 247594506: 'Sanyal et al., 2022b', 52822214: 'Yang et al., 2018'}",cites,977
2777,263828698,52822214,"{207756753: 'Nie et al., 2020', 249062828: 'Sanyal et al., 2022a', 247594506: 'Sanyal et al., 2022b', 52822214: 'Yang et al., 2018'}",cites,977
2778,220302524,52822214,"{52822214: '[3,', 86611921: '[26]'}",cites,978
2779,220302524,86611921,"{52822214: '[3,', 86611921: '[26]'}",cites,978
2780,263699899,246652372,"{246652372: 'Ji et al., 2023', 252715485: 'Khot et al., 2023', 258461053: 'Varshney and Baral, 2023;', 247187611: 'Varshney et al., 2022', 52822214: 'Yang et al., 2018', 219721462: 'Kamath et al., 2020;'}",cites,980
2781,263699899,252715485,"{246652372: 'Ji et al., 2023', 252715485: 'Khot et al., 2023', 258461053: 'Varshney and Baral, 2023;', 247187611: 'Varshney et al., 2022', 52822214: 'Yang et al., 2018', 219721462: 'Kamath et al., 2020;'}",cites,980
2782,263699899,258461053,"{246652372: 'Ji et al., 2023', 252715485: 'Khot et al., 2023', 258461053: 'Varshney and Baral, 2023;', 247187611: 'Varshney et al., 2022', 52822214: 'Yang et al., 2018', 219721462: 'Kamath et al., 2020;'}",cites,980
2783,263699899,247187611,"{246652372: 'Ji et al., 2023', 252715485: 'Khot et al., 2023', 258461053: 'Varshney and Baral, 2023;', 247187611: 'Varshney et al., 2022', 52822214: 'Yang et al., 2018', 219721462: 'Kamath et al., 2020;'}",cites,980
2784,263699899,52822214,"{246652372: 'Ji et al., 2023', 252715485: 'Khot et al., 2023', 258461053: 'Varshney and Baral, 2023;', 247187611: 'Varshney et al., 2022', 52822214: 'Yang et al., 2018', 219721462: 'Kamath et al., 2020;'}",cites,980
2785,230770437,198229624,"{198229624: 'Joshi et al., 2020'}",cites,981
2786,208267807,153312687,"{153312687: 'Ding et al., 2019', 189927857: 'Feldman & El-Yaniv, 2019', 202583433: 'Godbole et al., 2019;'}",cites,982
2787,208267807,202583433,"{153312687: 'Ding et al., 2019', 189927857: 'Feldman & El-Yaniv, 2019', 202583433: 'Godbole et al., 2019;'}",cites,982
2788,232147859,86611921,"{189927857: '[69]', 86611921: '[116]'}",cites,984
2789,216868500,202539031,"{139103297: 'Chen and Durrett, 2019;', 202539031: 'Clark et al. 2019', 67855846: 'Dua et al., 2019', 204823992: 'Fisch et al., 2019', 174801764: 'Min et al., 2019', 173188058: 'Talmor and Berant, 2019', 52822214: 'Yang et al., 2018'}",cites,986
2790,216868500,67855846,"{139103297: 'Chen and Durrett, 2019;', 202539031: 'Clark et al. 2019', 67855846: 'Dua et al., 2019', 204823992: 'Fisch et al., 2019', 174801764: 'Min et al., 2019', 173188058: 'Talmor and Berant, 2019', 52822214: 'Yang et al., 2018'}",cites,986
2791,216868500,204823992,"{139103297: 'Chen and Durrett, 2019;', 202539031: 'Clark et al. 2019', 67855846: 'Dua et al., 2019', 204823992: 'Fisch et al., 2019', 174801764: 'Min et al., 2019', 173188058: 'Talmor and Berant, 2019', 52822214: 'Yang et al., 2018'}",cites,986
2792,216868500,174801764,"{139103297: 'Chen and Durrett, 2019;', 202539031: 'Clark et al. 2019', 67855846: 'Dua et al., 2019', 204823992: 'Fisch et al., 2019', 174801764: 'Min et al., 2019', 173188058: 'Talmor and Berant, 2019', 52822214: 'Yang et al., 2018'}",cites,986
2793,216868500,173188058,"{139103297: 'Chen and Durrett, 2019;', 202539031: 'Clark et al. 2019', 67855846: 'Dua et al., 2019', 204823992: 'Fisch et al., 2019', 174801764: 'Min et al., 2019', 173188058: 'Talmor and Berant, 2019', 52822214: 'Yang et al., 2018'}",cites,986
2794,216868500,52822214,"{139103297: 'Chen and Durrett, 2019;', 202539031: 'Clark et al. 2019', 67855846: 'Dua et al., 2019', 204823992: 'Fisch et al., 2019', 174801764: 'Min et al., 2019', 173188058: 'Talmor and Berant, 2019', 52822214: 'Yang et al., 2018'}",cites,986
2795,247518803,204823992,"{204823992: 'Fisch et al., 2019', 86611921: 'Kwiatkowski et al., 2019', 202565869: 'Nema et al., 2019;', 211258652: 'Puri et al., 2020', 52822214: 'Yang et al., 2018', 237364113: 'Yue et al., 2021', 202572810: 'Zhang and Bansal, 2019;'}",cites,987
2796,247518803,86611921,"{204823992: 'Fisch et al., 2019', 86611921: 'Kwiatkowski et al., 2019', 202565869: 'Nema et al., 2019;', 211258652: 'Puri et al., 2020', 52822214: 'Yang et al., 2018', 237364113: 'Yue et al., 2021', 202572810: 'Zhang and Bansal, 2019;'}",cites,987
